	SRR7124572	SRR7124582	SRR7124583	SRR7124584	SRR7124585	SRR7124586	SRR7124587	SRR7124590	SRR7124591	SRR7124601	SRR7124602	SRR7124605	SRR7124606	SRR7124607	SRR7124608	SRR7124636	SRR7124647	SRR7124674	SRR7124676	SRR7124678	SRR7124679	SRR7124680	SRR7124693	SRR7124695	SRR7124696	SRR7124697	SRR7124698	SRR7124699	SRR7124700	SRR7124701	SRR7124702	SRR7124703	SRR7124706	SRR7124717	SRR7124718	SRR7124720	SRR7124721	SRR7124722	SRR7124723	SRR7124724	SRR7124725	SRR7124726	SRR7124727	SRR7124757	SRR7124758	SRR7124760	SRR7124761	SRR7124762	SRR7124763	SRR7124764	SRR7124765	SRR7124766	SRR7124767	SRR7124768	SRR7124769	SRR7124770	SRR7124772	SRR7124789	SRR7124806	SRR7124807	SRR7124808	SRR7124812	SRR7124814	SRR7124827	SRR7124831	SRR7124841	SRR7124845	SRR7124849	SRR7124860
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnoclostridium.s__Clostridium_clostridioforme	0	0	0	0.02906	0	0	0	0	0	0	0	0	0	0.47609	0.00664	0	0	0	0	0	0.0506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00194	0.027	0	0	0	0	0	0	0	0	0.00885	0	0	0	0	0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnoclostridium.s__Clostridium_hylemonae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnoclostridium.s__Clostridium_lavalense	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00144	0	0	0	0	0	0.01422	0	0	0	0	0	0.00089	0	0	0.00182	0	0	0	0	0	0	0.00041	0	0	0	0	0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnoclostridium.s__Clostridium_saccharolyticum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00858	0	0	0	0	0	0	0	0	0	0	0	0	0.0244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00915	0	0	0.11102	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnoclostridium.s__Clostridium_scindens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01033	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnoclostridium.s__Clostridium_symbiosum	0	0	0	0	0.00176	0.02043	0	0	0	0	0	0.00404	0	0.13483	0	0	0	0	0	0	0.0563	0.02919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00017	0	0	0	0	0.01256	0	0.02468	0.0036	0.00589	0	9.00E-04	0	0	0	0	0	0.00205	0.06021	0	0.00974	0	0	0	0	0	0	0.00902	0	0	0	0.01096	0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnoclostridium.s__Lachnoclostridium_sp_An118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnoclostridium.s__Lachnoclostridium_sp_An131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnoclostridium.s__Lachnoclostridium_sp_An138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00219	0	0	0	0	0.00322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnoclostridium.s__Lachnoclostridium_sp_An14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnoclostridium.s__Lachnoclostridium_sp_An196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnoclostridium.s__Lachnoclostridium_sp_An298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnoclostridium.s__Lachnoclostridium_sp_An76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnospira.s__Lachnospira_pectinoschiza	0.00046	1.60393	2.70658	0.02019	0.00301	1.28352	2.77211	0.00609	3.27703	0.0154	0.02307	0.16559	1.74269	0	5.80675	4.24504	12.30522	2.35987	0.81932	0.00705	1.38595	4.23005	7.52371	13.89786	0.50697	0.007	0.00774	0.00019	5.40629	5.70511	0.00801	0.00034	0.00176	0.01009	0.00136	1.74886	0.02136	3.11902	0.00896	0	0	0.00277	2.66267	0.44641	0.00059	0.00782	6.54575	0.30251	0.00721	12.42641	0.00251	0.0026	0.00637	0.00622	0.00788	0.00197	1.49801	0.00084	0.00689	0.01246	0.99808	1.64133	2.35514	0.00997	4.21087	0.00988	12.35007	7.83692	0.96647
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Murimonas.s__Murimonas_intestini	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Oribacterium.s__Oribacterium_sinus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Robinsoniella.s__Robinsoniella_sp_RHS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Roseburia.s__Roseburia_faecis	2.58571	2.91351	4.47923	5.9253	6.74475	0.13391	4.87394	5.98493	4.03145	0.79204	3.2384	0.50925	10.65371	0.00237	5.61593	5.08372	7.5459	7.3745	0.17834	0.28446	2.71111	4.18297	6.44117	3.48064	0.1418	0	5.91569	3.44479	0.82141	3.06741	1.4567	2.9727	0.00399	6.28401	6.40824	0.01046	0.02091	2.57646	0.0059	6.08111	0.00317	3.28474	1.10285	0.01889	0.92219	0.00664	5.09571	0.21615	9.76487	4.70114	2.99667	4.13317	0.01267	19.43832	36.87083	0.2573	2.81538	10.50556	2.92613	4.67165	2.91534	9.92387	0.03058	2.1043	0.23862	0.23759	5.00327	0.65637	11.86282
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Roseburia.s__Roseburia_hominis	0.06097	0.03132	0.17507	2.1202	0.00216	0	0.24818	0.05598	0.23855	0.03831	0.00602	0.55699	0.01546	0.4318	0	0.88463	0.06302	0.07836	0.19627	0.04535	0.56482	0.01485	0.02571	0.34481	0.00508	0	0.02553	0	0.00296	0.3687	0.86031	0.4007	0	0.77887	3.40534	0.00093	0	0.10989	0.19505	0.17273	0	0.05255	0.6565	0.34314	0.33848	0.54369	0.04698	0.07227	0.10116	0.07356	0.08235	0.0726	0.58015	0.07757	3.022	0.27316	1.05299	0.04605	0.02493	0	0.01607	0.05454	0	0.61121	2.04118	0.34281	0.01859	0	0.26193
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Roseburia.s__Roseburia_intestinalis	1.11832	1.13427	5.41768	0.00661	7.78007	1.00E-04	1.98886	0.39442	3.30652	0.39262	0.74423	0.05491	1.57512	0.00529	12.00967	3.46251	0.00977	0.78831	0.82958	0.0179	0.29779	0.00899	2.92089	1.28075	0.02174	0	5.56697	0.00631	4.77174	6.18316	3.90876	1.38519	0.00687	4.05387	0.00025	0.17865	0.00211	5.22186	0.55906	0.36655	0.00176	6.76522	0.60391	1.72806	1.38548	3.28381	0.35951	0.00429	0.00271	3.04793	0.1454	0.00988	3.56805	7.19897	17.15792	1.05824	0.0954	3.36585	3.78745	0.00395	0.11532	5.19004	1.71099	0.08354	1.22727	0.00031	0.016	8.60141	3.25224
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Roseburia.s__Roseburia_inulinivorans	0.81409	0.7568	0.30782	11.88224	4.61038	2.55724	1.99283	0.7898	5.48305	0.03011	3.11432	0.03579	0.37592	0	0.85506	1.74538	0.68901	0.41014	1.09991	0.07154	0.04248	2.35406	2.85144	4.96954	0.14047	0.01378	2.18471	0	3.18819	1.11035	1.69283	1.22681	0.00773	1.53204	0.01163	0.00166	0.01059	3.07592	0.99676	0.92418	0.00486	2.42426	0.75136	0.90004	3.42756	0.78114	2.71644	0.29868	0.07338	1.61127	6.03095	0.17918	10.90102	2.10166	12.32371	0.53618	0.02571	2.96792	2.55939	0.00955	0.85438	3.62537	0.78927	0.30177	0.44611	2.05708	0.20842	22.07343	7.32032
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Roseburia.s__Roseburia_sp_CAG_182	0	0	0.16973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.49098	0	0	0	0	0.0775	0	0	0	0.0184	0	0	0	0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Roseburia.s__Roseburia_sp_CAG_303	0	0	0.6484	0	0.47671	0	0	0.00981	0	0	0	0	0	0	0.00578	0	0	0	0	0	0	0.00045	1.49052	1.74764	0	0	0.11099	0	0	0.73412	0.18511	0.05631	0	0	0	0	0	0.07223	0.11363	0.03318	0.5849	0	0	0	1.71805	0	0	0	0	0.81153	0	0	0	0	0	0	0.10844	0	0.00581	0	0.05309	0	0	0	0.16871	3.65885	0	0	0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Roseburia.s__Roseburia_sp_CAG_309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Roseburia.s__Roseburia_sp_CAG_471	0.00052	0.02955	0.02475	0	0.09458	0	0	0.00329	0	0	0	0.04333	0	0	0	0.11997	8.00E-05	0.00041	0.00318	0.15585	0	0	0.11182	0.0368	0.04444	0	0	0	0	0.0793	0.00593	0	0	0	0.08622	0.05042	0.52694	0	0.07116	0	0	0	0	0.00148	0	0	0.01573	0	0.14684	0.00117	0	0.03856	0	0	0	0.03009	0	0	0	3.00E-04	0.11773	0.00036	0	0	0.07041	0.00067	0	0.14307	0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Sellimonas.s__Sellimonas_intestinalis	0	0	0	0	0	0	0	0	0	0	0	0	0.86095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.41403	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04993	0.03489	0	0	0	0	0	0	0	0	0.04097	0	0	0	0	0.01217
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Shuttleworthia.s__Shuttleworthia_satelles	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Stomatobaculum.s__Stomatobaculum_longum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Tyzzerella.s__Tyzzerella_nexilis	0	0	0	0.01942	0.00263	0.02123	0	0	0	0.01099	0	0	0.00235	0.30415	0	0	0	0	0.02201	0	0.26695	0.03591	0.06147	0	0	0.0055	0	0	0.06211	0	0	0.00936	0	0	0	0.00264	0.94608	0	0	0	0	0.07399	0	0.02701	0	0	0.02456	0	0	0	0.00404	0	0	0	0.00054	0	0	0	0	0	0	0	0.00157	0.0039	0	0	0.22368	0.28882	0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Oscillospiraceae.g__Oscillibacter.s__Oscillibacter_sp_57_20	0.47155	0.34151	0.12584	0	0	0.01612	0.54128	0.31008	0.27646	0	0.01572	0.18101	0	0	0.04788	0.54977	0	0.34002	0.43002	0.0039	0	0.01302	0.00182	0.183	0.13597	0	0	0	0.02416	1.09391	0.15909	0.42414	0.02477	0.40501	0.23371	0.34136	0	0.10616	0.08856	0.18214	0	0	0.10388	0.84937	0.01861	0.37079	0.05966	0	0.08158	0.30006	0.35044	0.07414	0.75622	0	0	0.15778	0.14618	0.39521	0.2009	0	0.04858	0.18895	0	0.69485	0.71075	0.08044	0	0	0.36621
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Oscillospiraceae.g__Oscillibacter.s__Oscillibacter_sp_CAG_241	0.03772	0.49199	0.0493	0	0	0.02094	0	0	0.00161	0	0	0.26305	0	0	0	0.02384	0	0.0924	0.03168	0	0	0	0	0.00674	0.00092	0	0	0	0.002	0.05928	0.00838	0.02937	0	0.0846	0.03072	0.12108	0	0	0	0	0	0	0	0.05158	0.00023	0.11403	0	0.0023	0.00052	0	0.05579	0.10834	1.49438	0.05202	0	0.05156	0	0.00524	0	0	0	0.01305	0	0	0.01426	0.00477	0	0	0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Oscillospiraceae.g__Oscillibacter.s__Oscillibacter_sp_PC13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptococcaceae.g__Peptococcus.s__Peptococcus_niger	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__Clostridioides.s__Clostridioides_difficile	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__Criibacterium.s__Criibacterium_bergeronii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__Intestinibacter.s__Intestinibacter_bartlettii	0.58626	0.47931	0.89931	0.0077	0.63234	0.28329	0	0.11493	0.24484	0	0.01204	0.01558	0.32102	0.48954	0.28323	0.00324	0.00189	0.39441	0.17969	0	0.77197	0.04369	0.31515	0.25337	0	1.18604	1.13024	0.52146	0.05949	0	0.0069	0.06914	0.15856	0.00696	0.0261	0.28312	1.09436	0.33054	0	0.01039	0.36334	0.32847	0.00451	0.52294	0.04309	0.00648	1.39182	0.06918	0.42718	0.06613	0.02585	0	0	0.14737	0.64765	0	0.00668	0.04144	0.26046	0.00818	0.25503	0.08865	0.05455	0.04427	0.00753	1.20881	0.59891	0.10624	0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__Paeniclostridium.s__Paeniclostridium_sordellii	0	0	0	0	0.02582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__Peptostreptococcus.s__Peptostreptococcus_stomatis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__Romboutsia.s__Romboutsia_ilealis	0.00231	0.00831	0.00209	0.05302	0.00065	0	0	0.00619	0	0.00071	0	0	0.00149	0	0	0	0	0.0222	0.00194	0	0	0.00535	0	0	0	0	0	0	0.007	0	0	0.00094	0	0	0.00131	0	0	0.0034	0	0.00172	0	0	0	0.00439	0.00174	0	0	0	0	0.01472	0.00287	0	0	0.0117	0.00512	0.01871	0	0.02049	0	0.05484	0.01092	0	0	0	0	0.00491	0.02874	0.04135	0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__Terrisporobacter.s__Terrisporobacter_othiniensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Agathobaculum.s__Agathobaculum_butyriciproducens	0.02094	0.05563	0.02929	0.10469	0.05845	0.20869	0.0269	0.38585	0.04164	0	0.25153	0.02153	0.10738	0	2.40276	0.18605	0.26529	0.11224	0.08925	0.01858	0.05215	0.7906	0.05316	0.04669	0.00801	0	0.09339	0.00929	0.00342	0.12844	0.23431	0.04103	0	0.10817	0.05355	0.14871	0	0.35147	0.22571	0.11381	0.14581	0.04084	0.01545	0.01702	0.01673	0.04806	0.02819	0.03323	0.01716	0.16904	0.38776	0.09444	0.13683	0.10807	0	0.07196	0.07291	0.05326	0.13554	0.4262	0.01475	0.11804	0.18729	0.12372	0.08902	0.08059	0.70837	0	0.03237
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Anaerofilum.s__Anaerofilum_sp_An201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Anaeromassilibacillus.s__Anaeromassilibacillus_sp_An172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Anaeromassilibacillus.s__Anaeromassilibacillus_sp_An200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Anaeromassilibacillus.s__Anaeromassilibacillus_sp_An250	0	0	0	0	0	0	0	0	0	0	0	0.01238	0	0	0	0	0	0	0.00063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00178	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1658	0	0	0	0.03735	0.01904	0	0	0	0	0	0	0	0	0	0	0.00787	0	0	0	0	0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Anaerotruncus.s__Anaerotruncus_colihominis	0	0	0	0.00108	0	0	0.01272	0	0	0.00085	0	0.00797	0	0.55841	0	0	0	0	0	0	0	0.00182	0.00165	0	0	0	0.00227	0	0	0	0	0.00543	0	0	0	0	0	0.00181	0	0.00216	0	0.01201	0	0.01639	0.00199	0.0093	0	0.03827	0	0	0	0.00458	0.04038	0	0.03058	0	0.05231	0.00047	0.00013	0	0	0	0	0.01961	0	0	0	0	0.00232
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Anaerotruncus.s__Anaerotruncus_sp_CAG_528	0	0	0	0	0	0	0.18495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Faecalibacterium.s__Faecalibacterium_prausnitzii	5.84893	10.42552	3.72332	3.28276	8.10472	2.76836	2.16066	18.95631	11.1091	2.76203	3.45302	7.15512	7.12062	0.63843	3.4445	11.3553	0.47778	4.83392	5.20539	16.45531	2.74086	5.92262	6.81494	4.61783	4.63511	2.46483	8.60171	0.09787	0.95397	13.4454	3.92051	4.42853	12.97473	10.6458	8.31215	5.93198	1.60549	3.94498	8.28262	11.37967	7.68105	2.98082	5.03605	5.7681	2.98817	3.20916	1.83486	7.2083	4.22276	9.34873	14.52992	4.22221	8.48406	11.46796	0.2177	6.67164	4.4705	11.51125	10.15866	2.67708	5.53601	9.37553	0.04646	6.49734	13.33053	9.2755	3.68383	2.55741	2.92558
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Flavonifractor.s__Flavonifractor_plautii	0.00738	0.00271	0	0.07478	0.08995	0.01833	0.04995	0.02603	0	0.44664	0	0.06642	0.02583	0.3574	0.06792	0.02785	0.19121	0.00206	0.12682	0	0.58644	0.08127	0.73035	0.01797	0	0.92167	0.14511	0	0.12717	0.20163	0.00579	0.06763	0.09058	0.01804	0.0034	0.01384	0.04071	0.08862	0.00205	0.01003	0.00915	0.30723	0.00949	0.55524	0.05593	0.04712	0.00475	0.05277	0	0.01987	0.00609	0.31772	0.219	0.0386	1.6957	0.02921	0.05384	0.00829	0.37536	0.05931	0.00615	0	0.00904	0.11482	0.13934	0	0.02921	0.28963	0.0366
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Flavonifractor.s__Flavonifractor_sp_An10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Flavonifractor.s__Flavonifractor_sp_An100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
