	DRR171464	DRR171468	DRR171470	DRR171473	DRR171475	DRR171476	DRR171478	DRR171480	DRR171481	DRR171482	DRR171486	DRR171495	DRR171496	DRR171498	DRR171505	DRR171577	DRR171583	DRR171590	DRR171611	DRR171612	DRR171614	DRR171615	DRR171632	DRR171633	DRR171635	DRR171638	DRR171649	DRR171729	DRR171736	DRR171751	DRR171752	DRR171754	DRR171756	DRR171775	DRR171787	DRR171788	DRR171803	DRR171804	DRR171808	DRR171809	DRR171811	DRR171823	DRR171826	DRR171828	DRR171830	DRR171835	DRR171836	DRR171837	DRR171854	DRR171857	DRR171868	DRR171883	DRR171888	DRR171889	DRR171894	DRR171895	DRR171903	DRR171908	DRR171913	DRR171914	DRR171926	DRR171927	DRR171929	DRR171932	DRR171937	DRR171940	DRR171956
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnoclostridium.s__Lachnoclostridium_sp_An298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnospira.s__Lachnospira_pectinoschiza	0.03034	0	1.71613	0	0	0.33868	0	0	0	9.09986	0	0	0	1.44974	1.42641	0	0.11407	0	0.56641	0	0.74511	0	0	0	0	2.11315	0	0	1.40807	0	2.78313	0	0	0.57521	0	0	0	0	0	0	1.6871	0	4.73576	0	5.11844	1.86387	2.89868	0	0	0.35143	0	3.50114	0	4.07865	0	0	2.96514	5.88728	0	0	0.80484	0	0	0	0	0	0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Murimonas.s__Murimonas_intestini	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02737	0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Oribacterium.s__Oribacterium_asaccharolyticum	0	0	0	0	0	0	0	0	0	0.00629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Oribacterium.s__Oribacterium_parvum	0	0	0	0	0	0	0	0	0.01448	0.06307	0.00619	0	0	0	0	0	0	0	0.00337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00627	0	0	0	0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Oribacterium.s__Oribacterium_sinus	0	0.00561	0	0	0	0	0	0	0.01787	0.00982	0.01496	0	0.00095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Roseburia.s__Roseburia_faecis	0.62761	0	2.07702	9.55197	0	0.24543	0	0.27989	1.31482	0	0	1.19633	1.91489	0	1.58297	0.83287	1.33624	4.23653	0.05231	0	1.26273	0	0	0	0	3.23472	0.25871	0.04117	4.26641	3.7147	3.17759	0.03875	0	3.8307	0	2.04742	0	2.3095	1.50602	0.00894	0	3.4765	4.26197	0	0	0.88058	0	0	0	0.25723	0.81094	0.04979	0	0	0	0	0.25244	1.69081	0.28156	0	3.22845	0.10318	0	0	0	0	0.01972
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Roseburia.s__Roseburia_hominis	0.05948	0	0	0	0.10229	0.34679	0.25408	0	0	0.08277	0	0.37201	0.929	0	0.31919	0.22359	1.09085	0.25496	0.0746	0	0.09768	0	0.3651	0	0	0.07293	1.16736	2.20913	0.00321	0.31452	0.27482	0	0.03475	0.05594	0	0.02158	0	0.0539	0.10255	0.70536	0.06223	0.99236	0.29311	0	0	0.63823	0	0	0.03123	0.01284	0.06062	0.29471	0	0	0	0.03261	0.06324	0.04886	0.26965	0	0.06013	0.07737	0	0.01274	0	0	0.0139
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Roseburia.s__Roseburia_intestinalis	0.22881	0	13.79761	0	3.84476	0.7044	16.19891	0.01637	0	0.02036	0	0.01751	0	0.24831	0.12365	0.00771	0.15961	0	0.03769	0	0.54474	1.22915	0	0	0	0.57308	0	0	1.19967	9.90651	1.87424	0	0	0	0	0	0	8.39856	0.1404	0	0.79129	0.22362	4.60652	0	0	0.22061	0	0	2.06445	0.00922	0.18921	1.38925	0	0	0	5.13918	0.07799	0.32872	0	0	0.46133	0.04559	0.99021	0	0	0	0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Roseburia.s__Roseburia_inulinivorans	2.25655	0	0	0	3.23293	2.22289	0.94388	0.53256	4.93683	2.36777	0	0.06893	0.80552	0.02063	0.67281	3.72891	2.47841	1.06333	0.11424	2.82284	2.99506	0	0.54391	0	0	3.68996	0	2.75269	3.13007	6.63929	2.13314	0.00894	0	2.85545	0.93074	1.10558	6.30748	6.23954	3.14865	0.03911	1.08521	1.69964	4.5724	0	6.86387	5.23481	1.63019	0	0.01698	1.80413	0.24664	0.62306	1.41266	0	0	0	0.52335	0.57074	0	0	0.1838	1.07962	0	0.49149	0	0	0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Roseburia.s__Roseburia_sp_CAG_182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Roseburia.s__Roseburia_sp_CAG_303	0	0	0	0	0.20286	0	0.10889	0.35634	0	0	0	0	0.01675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05143	0	0	0	0	0	0	0	0	0	0	0	0	0.78984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Roseburia.s__Roseburia_sp_CAG_309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Roseburia.s__Roseburia_sp_CAG_471	0.07826	0	0	0	0.13731	0	0	0	0	0.00203	0	0	0	0	0	0	0	0	0.92533	0	0	0	0	0	0	0	0	0	0.00063	0	0	0	0	0	0	0	0.0011	0	0.15058	0.39828	0	0.00056	0	0	0	0	0	0	0.88333	0	0.22858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Sellimonas.s__Sellimonas_intestinalis	0	0	0.80084	0.85736	0	0	0	0.35521	0	0	0	0	0.01971	0.04521	0	0	0	0	0	0	0	0	0	0.00037	0	0.03394	0.01811	0	0.34257	0	0	0	0	0.00245	0	0.02215	0	0	0	0	0	0	0.00558	0.3187	0.16561	0	0	0	0	0.01183	0	0	0.00384	0	0.16472	0	0.00118	0.13651	0.01907	0.5112	0.00622	0.05929	0.1205	0.29547	0.12568	0	0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Shuttleworthia.s__Shuttleworthia_satelles	0	0	0	0	0	0	0.014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Stomatobaculum.s__Stomatobaculum_longum	0	0.01764	0	0	0	0	0.00206	0	0	0	0.00159	0	0.00145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Tyzzerella.s__Tyzzerella_nexilis	0	0.04784	0.07944	0.98452	0	0	0.00591	0	0.69865	0	0	0	0.01194	0	0	0.01089	0	0	0	0.02458	0.01104	0.02779	0	0	0	0.00352	0	0.01249	0.00213	0	0	0	0	0	0.00248	0	0.06	0	0	0.0148	0	0	0	0	0.0979	0	0	0	0	0	0	0	0	0	0.08062	0	0	0.01768	0	0	0.01279	0	0	0	0	0.00239	0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Tyzzerella.s__Tyzzerella_sp_An114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Oscillospiraceae.g__Oscillibacter.s__Oscillibacter_sp_57_20	0.2076	0.05683	0	0	1.59751	0.9355	0	0	0	0.35306	0	1.52634	0	0	1.49686	0.1973	0.50669	0.50319	0	0	0	0	0	0	0	0	0.27741	0	0	0.06242	0.39897	0	0.02366	0	0	0	0	0	0.19918	0.09126	0.09655	1.09177	0	0	0	0	0	0	0.0205	0	0.044	0.30013	0	0	0	0	1.05672	0	0	0	0	0	0	0	0	0	0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Oscillospiraceae.g__Oscillibacter.s__Oscillibacter_sp_CAG_241	0	0.06988	0	0	0.0026	0.08686	0	0	0	0	0	0.01147	0	0	0	0.02446	0	0	0	0	0	0	0	0	0	0	2.43877	0	0	0	0	0	0.0131	0	0	0	0	0	0	0.04561	0	0.03967	0.45783	0	0	0	0	0	0	0	0.26536	0.22324	0.01792	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Oscillospiraceae.g__Oscillibacter.s__Oscillibacter_sp_PC13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptococcaceae.g__Peptococcus.s__Peptococcus_niger	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__Clostridioides.s__Clostridioides_difficile	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__Criibacterium.s__Criibacterium_bergeronii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__Filifactor.s__Filifactor_alocis	0	0.00172	0	0	0	0	0.00226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__Intestinibacter.s__Intestinibacter_bartlettii	0	0	0	0	0	0	0.23025	0.01442	0.39542	0	0	0	0.05469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01544	0.16385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00473	0	0	0	0	0	0.06273	0	0	0	0	0	0	0.0396	0	0	0	0	0	0	0	0	0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__Paeniclostridium.s__Paeniclostridium_sordellii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__Paraclostridium.s__Paraclostridium_bifermentans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__Peptostreptococcus.s__Peptostreptococcus_anaerobius	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__Peptostreptococcus.s__Peptostreptococcus_stomatis	0	0	0	0	0	0	0.04886	0	0	0.00105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__Romboutsia.s__Romboutsia_ilealis	0	0	0	0	0	0	0.02639	0	0.00184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00077	0	0	0.00063	0	0	0	0.00038	0	0	0	0	0	0	0	0	0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__Terrisporobacter.s__Terrisporobacter_othiniensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Agathobaculum.s__Agathobaculum_butyriciproducens	0.29942	0.31303	0.1004	1.0372	0.14617	0.1213	0	0	0	0.49052	0	0.16662	0.68172	0	0.07744	0.54097	0.32255	0.23938	0.26712	0.25532	0.3584	0.15441	0.60336	0.02198	0	0.18024	0.59341	0.96096	0.8438	0.20894	0.3674	0.02035	0.27778	0.55598	0	0.07061	0.51416	0.42909	0.78618	0.08376	0.44897	0.21768	0.25086	0	0.80946	0.49778	0.15754	0	0.81352	0.12142	0.26147	0.0579	0.05568	0.40928	0.3429	0	0.14913	0.09358	0.04287	0	0.37706	0.71551	0.21301	0.18889	0.54158	0.39667	0.28789
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Anaerofilum.s__Anaerofilum_sp_An201	0	0	0	0	0	0	0.13897	0	0	0	0.00377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01061	0	0	0.00759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Anaeromassilibacillus.s__Anaeromassilibacillus_sp_An172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.93774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Anaeromassilibacillus.s__Anaeromassilibacillus_sp_An250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00837	0	0	0.02487	0	0	0	0	0	0	0	0	0.07815	0.01472	0	0	0.00103	0	0.18495	0.0154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03223	0	0	0.05515	0	0.02191	0.06451	0.06145	0	0.00162	0.00865	0.02213	0	0	0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Anaerotruncus.s__Anaerotruncus_colihominis	0	0.00188	0.16217	0	0.00171	0.00424	0.04554	0	0	0	0	0	0	0.05885	0.00701	0	0	0	0	0	0.04103	0.01595	0	0	0	0.01546	0.02065	0.00172	0.00057	0.00611	0	0	0	0	0.63694	0.05277	0	0	0.05926	0.03462	0.0057	0	0	0.02333	0	0.03141	0	0	0	0	0	0	0.02055	0	0	0	0.15185	0.00745	0	0	0	0.03057	0.00424	0.07111	0.02502	0	0.09566
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Anaerotruncus.s__Anaerotruncus_sp_CAG_528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Faecalibacterium.s__Faecalibacterium_prausnitzii	1.32677	0.29596	2.2864	9.48993	7.84275	3.3224	0	6.45423	1.34332	1.31123	0.01724	2.36186	0.14565	1.3479	2.46998	14.43275	9.86149	13.61447	2.21912	0.10442	0.41632	3.50773	3.53368	0	0	2.06852	7.28001	4.97097	4.42757	19.47168	4.60475	0.30873	3.88856	4.3298	0	0.69502	3.83877	7.61081	4.16522	1.59094	0.59978	7.06228	6.7726	0	7.36279	5.90369	1.225	0	8.92298	1.85733	5.37309	6.80742	1.80263	0	3.22062	5.76433	1.02017	2.62167	1.04987	1.062	0.96189	5.18141	0.08309	1.50649	0.47104	0	0.13474
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Flavonifractor.s__Flavonifractor_plautii	0	0.2134	0.30506	0.3809	0.0396	0.00207	0	0.78501	2.21645	0.0032	0.04717	0	0.68983	1.41861	0.02555	0.04346	0.06483	0.31836	0.08861	0.21686	0.60399	0.58895	0.55326	0.30319	1.46977	0.48515	0.23708	1.64902	0.15115	0.10482	0.05313	0.05512	0.16263	0.89194	3.98859	0.20269	0.17461	0.06781	0.04687	0.09954	0.3691	0	0.32343	0.63533	2.01339	0.17458	0.06915	0.46422	0.26725	0.0298	0	0.01387	0.82372	0.51677	0.47344	0.12533	0.18352	1.06325	0.06351	2.09869	0.38197	0.77305	0.27657	0.55891	0.22934	0.06117	0.4296
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Flavonifractor.s__Flavonifractor_sp_An10	0	0	0	0	0	0	0.01822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13907	0	0	0	0	0	0	0	0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Flavonifractor.s__Flavonifractor_sp_An100	0	0	0	0	0	0.00075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00845	0	0	0	0	0	0	0	0	0	0	0	0	0.02861	0	0	0	0	0	0	0	0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Flavonifractor.s__Flavonifractor_sp_An306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Flavonifractor.s__Flavonifractor_sp_An82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00198	0	0	0	0	0	0	0	0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Gemmiger.s__Gemmiger_formicilis	0	0	0.426	0	0.01255	0.02416	0	0.00441	0	0.00525	0	0.01541	8.00E-04	0.01103	0.0613	0.14893	0.03017	0.02252	0.04276	0	0	0	0	0	0	0	0.00319	0	0.35372	0.39427	0.20925	0.02216	0.21306	0	0	0	0	0.09224	0.03493	0.27532	0.01414	0.1498	0.32922	0	0.44392	0.18632	0.03027	0.28999	0.11785	0.06137	0.08884	0.12743	0.01567	0	0.10926	0.02497	0	0.05219	0.05881	0	0.00463	0.01214	0.00463	0.06041	0	0	0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Gemmiger.s__Gemmiger_sp_An120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Gemmiger.s__Gemmiger_sp_An194	0	0	0	0	0	0	0	0	0	0	0.03645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Gemmiger.s__Gemmiger_sp_An50	0	0	0	0	0	0	0.05372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Gemmiger.s__Gemmiger_sp_An87	0	0	0	0	0	0	0	0	0	0	8.13042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00023	0.00454	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Harryflintia.s__Harryflintia_acetispora	0	0	0	0	0	0.0058	0	0	0	0	0	4.00E-04	0	0.02866	0	0	0	0	0	0	0	3.00E-04	0	0	0	0	0.10097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0064	0	0.00167	0	0	0	0.07256	0.0025	0	0	0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Pseudoflavonifractor.s__Pseudoflavonifractor_capillosus	0	0	0	0	0	0	0.32454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00116	0	0	0	0	0.08965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Pseudoflavonifractor.s__Pseudoflavonifractor_sp_An184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02395	0	0	0	0	0	0.44829	0	0	0.03577	0	0	0	0	0	0	0	0.034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13107	0	0	0	0	0.00152	0	0	0.00694
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcus.s__Ruminococcus_bicirculans	0	0	0	0	3.66216	0.99554	0	0	0	0	0	0	0	0	2.33601	1.42903	1.6474	0	0	0	0	0	0.03322	0	0	3.30924	0	0	0.59498	1.08345	1.18886	0	0	0	0	0	0	0	0	0	0	0.04876	1.18789	0	0	0.9852	0	0	0	0	0.19556	0	0	0	0	0.19165	0	2.30134	0	0	2.087	0.30477	0	0	0	0	0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcus.s__Ruminococcus_bromii	0	0.03413	4.40711	0	0	0.81054	3.68075	0	0	0.24713	0	0.1676	1.9945	0	0	0	0.38999	0.69146	0	0.00649	0	0	0	0	0	0.33238	0	0	0.64145	4.12584	1.93911	0	0	0	0	0	0	1.71543	0	0.97663	5.28787	0	3.21685	0	0	0.68648	0	0	0	0	7.51064	0.25528	0	1.13033	0	2.17108	0	1.27501	0	0	0	1.2227	0	6.94431	0	0	0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcus.s__Ruminococcus_callidus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01653	0	0	0	0.09267	0	0	0	0	0	0	0	0.02949	0	0	0	0	0	0	0	0	0	0	0	0	0.39311	0.01777	0	0	0	0	0	0	0	0	0.00163	0.10202	0.07821	0	0	0	0	0	0.10659	0	0	0.02854	0	0	0	0	0	0
